,CV accuracy,test accuracy,CV AUC ROC,test AUC ROC,Feature importance model output,Feature importance permutations,Feature importance LIME
Decision Tree,0.6017073170731708,0.5490196078431373,0.5954674623472578,0.5348746081504703,"[('195_Right SMG supramarginal gyrus', 0.07707473759140611), ('103_Right AIns anterior insula', 0.07283341906132257), ('72_Cerebellar Vermal Lobules I-V', 0.06450219991998196), ('133_Right ITG inferior temporal gyrus', 0.06257245563908402), ('35_Pons', 0.062489974324441235), ('178_Left PoG postcentral gyrus', 0.05033192412700104), ('74_Cerebellar Vermal Lobules VIII-X', 0.05010500995095631), ('42_Left Cerebellum White Matter', 0.049625539903975766), ('196_Left SMG supramarginal gyrus', 0.03544073623114864), ('206_Left TrIFG triangular part of the inferior frontal gyrus', 0.03509300530266411), ('37_Right Caudate', 0.03505127759124594), ('166_Left OrIFG orbital part of the inferior frontal gyrus', 0.03240295883990732), ('90_Left Insula White Matter', 0.0321457924999081), ('142_Left MFC medial frontal cortex', 0.031337072035963066), ('48_Right Hippocampus', 0.03130243125677437), ('130_Left IOG inferior occipital gyrus', 0.029559517376051857), ('40_Left Cerebellum Exterior', 0.029213571678773823), ('146_Left MOG middle occipital gyrus', 0.02559608727805183), ('155_Right MTG middle temporal gyrus', 0.025063414422891953), ('182_Left PP planum polare', 0.02250205474993568), ('193_Right SMC supplementary motor cortex', 0.02250205474993568), ('60_Right Thalamus Proper', 0.022502054749935666), ('70_Optic Chiasm', 0.02160197255993821), ('134_Left ITG inferior temporal gyrus', 0.020175468377892258), ('81_Right Temporal White Matter', 0.01975258493517791), ('149_Right MPoG postcentral gyrus medial segment', 0.018072247413030283), ('105_Right AOrG anterior orbital gyrus', 0.013585091439091571), ('73_Cerebellar Vermal Lobules VI-VII', 0.005625513687483909), ('24_Right Accumbens Area', 0.0019398323060289197), ('101_Right ACgG anterior cingulate gyrus', 0.0), ('102_Left ACgG anterior cingulate gyrus', 0.0), ('104_Left AIns anterior insula', 0.0), ('106_Left AOrG anterior orbital gyrus', 0.0), ('107_Right AnG angular gyrus', 0.0), ('108_Left AnG angular gyrus', 0.0), ('109_Right Calc calcarine cortex', 0.0), ('110_Left Calc calcarine cortex', 0.0), ('113_Right CO central operculum', 0.0), ('114_Left CO central operculum', 0.0), ('115_Right Cun cuneus', 0.0), ('116_Left Cun cuneus', 0.0), ('117_Right Ent entorhinal area', 0.0), ('118_Left Ent entorhinal area', 0.0), ('119_Right FO frontal operculum', 0.0), ('120_Left FO frontal operculum', 0.0), ('121_Right FRP frontal pole', 0.0), ('122_Left FRP frontal pole', 0.0), ('123_Right FuG fusiform gyrus', 0.0), ('124_Left FuG fusiform gyrus', 0.0), ('125_Right GRe gyrus rectus', 0.0), ('126_Left GRe gyrus rectus', 0.0), ('129_Right IOG inferior occipital gyrus', 0.0), ('135_Right LiG lingual gyrus', 0.0), ('136_Left LiG lingual gyrus', 0.0), ('137_Right LOrG lateral orbital gyrus', 0.0), ('138_Left LOrG lateral orbital gyrus', 0.0), ('139_Right MCgG middle cingulate gyrus', 0.0), ('140_Left MCgG middle cingulate gyrus', 0.0), ('141_Right MFC medial frontal cortex', 0.0), ('143_Right MFG middle frontal gyrus', 0.0), ('144_Left MFG middle frontal gyrus', 0.0), ('145_Right MOG middle occipital gyrus', 0.0), ('147_Right MOrG medial orbital gyrus', 0.0), ('148_Left MOrG medial orbital gyrus', 0.0), ('150_Left MPoG postcentral gyrus medial segment', 0.0), ('151_Right MPrG precentral gyrus medial segment', 0.0), ('152_Left MPrG precentral gyrus medial segment', 0.0), ('153_Right MSFG superior frontal gyrus medial segment', 0.0), ('154_Left MSFG superior frontal gyrus medial segment', 0.0), ('156_Left MTG middle temporal gyrus', 0.0), ('157_Right OCP occipital pole', 0.0), ('158_Left OCP occipital pole', 0.0), ('161_Right OFuG occipital fusiform gyrus', 0.0), ('162_Left OFuG occipital fusiform gyrus', 0.0), ('163_Right OpIFG opercular part of the inferior frontal gyrus', 0.0), ('164_Left OpIFG opercular part of the inferior frontal gyrus', 0.0), ('165_Right OrIFG orbital part of the inferior frontal gyrus', 0.0), ('167_Right PCgG posterior cingulate gyrus', 0.0), ('168_Left PCgG posterior cingulate gyrus', 0.0), ('169_Right PCu precuneus', 0.0), ('170_Left PCu precuneus', 0.0), ('171_Right PHG parahippocampal gyrus', 0.0), ('172_Left PHG parahippocampal gyrus', 0.0), ('173_Right PIns posterior insula', 0.0), ('174_Left PIns posterior insula', 0.0), ('175_Right PO parietal operculum', 0.0), ('176_Left PO parietal operculum', 0.0), ('177_Right PoG postcentral gyrus', 0.0), ('179_Right POrG posterior orbital gyrus', 0.0), ('180_Left POrG posterior orbital gyrus', 0.0), ('181_Right PP planum polare', 0.0), ('183_Right PrG precentral gyrus', 0.0), ('184_Left PrG precentral gyrus', 0.0), ('185_Right PT planum temporale', 0.0), ('186_Left PT planum temporale', 0.0), ('187_Right SCA subcallosal area', 0.0), ('188_Left SCA subcallosal area', 0.0), ('191_Right SFG superior frontal gyrus', 0.0), ('192_Left SFG superior frontal gyrus', 0.0), ('194_Left SMC supplementary motor cortex', 0.0), ('197_Right SOG superior occipital gyrus', 0.0), ('198_Left SOG superior occipital gyrus', 0.0), ('199_Right SPL superior parietal lobule', 0.0), ('200_Left SPL superior parietal lobule', 0.0), ('201_Right STG superior temporal gyrus', 0.0), ('202_Left STG superior temporal gyrus', 0.0), ('203_Right TMP temporal pole', 0.0), ('204_Left TMP temporal pole', 0.0), ('205_Right TrIFG triangular part of the inferior frontal gyrus', 0.0), ('207_Right TTG transverse temporal gyrus', 0.0), ('208_Left TTG transverse temporal gyrus', 0.0), ('31_Left Accumbens Area', 0.0), ('32_Right Amygdala', 0.0), ('33_Left Amygdala', 0.0), ('36_Brain Stem', 0.0), ('38_Left Caudate', 0.0), ('39_Right Cerebellum Exterior', 0.0), ('41_Right Cerebellum White Matter', 0.0), ('49_Left Hippocampus', 0.0), ('56_Right Pallidum', 0.0), ('57_Left Pallidum', 0.0), ('58_Right Putamen', 0.0), ('59_Left Putamen', 0.0), ('61_Left Thalamus Proper', 0.0), ('62_Right Ventral DC', 0.0), ('63_Left Ventral DC', 0.0), ('66_Right Ventricular Lining', 0.0), ('67_Left Ventricular Lining', 0.0), ('76_Left Basal Forebrain', 0.0), ('77_Right Basal Forebrain', 0.0), ('82_Right Insula White Matter', 0.0), ('83_Right Cingulate White Matter', 0.0), ('84_Right Frontal White Matter', 0.0), ('85_Right Occipital White Matter', 0.0), ('86_Right Parietal White Matter', 0.0), ('87_Corpus Callosum', 0.0), ('89_Left Temporal White Matter', 0.0), ('91_Left Cingulate White Matter', 0.0), ('92_Left Frontal White Matter', 0.0), ('93_Left Occipital White Matter', 0.0), ('94_Left Parietal White Matter', 0.0), ('96_Right Claustrum', 0.0), ('97_Left Claustrum', 0.0)]","[('35_Pons', 0.0770137524557957), ('74_Cerebellar Vermal Lobules VIII-X', 0.0587426326129666), ('103_Right AIns anterior insula', 0.04557956777996071), ('48_Right Hippocampus', 0.03595284872298623), ('72_Cerebellar Vermal Lobules I-V', 0.030451866404715124), ('195_Right SMG supramarginal gyrus', 0.02514734774066797), ('133_Right ITG inferior temporal gyrus', 0.024950884086444004), ('166_Left OrIFG orbital part of the inferior frontal gyrus', 0.022593320235756387), ('196_Left SMG supramarginal gyrus', 0.019253438113948917), ('37_Right Caudate', 0.014734774066797629), ('178_Left PoG postcentral gyrus', 0.014145383104125752), ('42_Left Cerebellum White Matter', 0.013752455795677788), ('40_Left Cerebellum Exterior', 0.01355599214145382), ('146_Left MOG middle occipital gyrus', 0.01198428290766207), ('206_Left TrIFG triangular part of the inferior frontal gyrus', 0.011787819253438114), ('155_Right MTG middle temporal gyrus', 0.01139489194499017), ('149_Right MPoG postcentral gyrus medial segment', 0.010412573673870329), ('182_Left PP planum polare', 0.00923379174852651), ('60_Right Thalamus Proper', 0.009037328094302544), ('90_Left Insula White Matter', 0.00864440078585461), ('81_Right Temporal White Matter', 0.007662082514734769), ('142_Left MFC medial frontal cortex', 0.007465618860510792), ('70_Optic Chiasm', 0.0066797642436149385), ('193_Right SMC supplementary motor cortex', 0.005893909626719063), ('130_Left IOG inferior occipital gyrus', 0.004125736738703334), ('101_Right ACgG anterior cingulate gyrus', 0.0), ('102_Left ACgG anterior cingulate gyrus', 0.0), ('104_Left AIns anterior insula', 0.0), ('105_Right AOrG anterior orbital gyrus', 0.0), ('106_Left AOrG anterior orbital gyrus', 0.0), ('107_Right AnG angular gyrus', 0.0), ('108_Left AnG angular gyrus', 0.0), ('109_Right Calc calcarine cortex', 0.0), ('110_Left Calc calcarine cortex', 0.0), ('113_Right CO central operculum', 0.0), ('114_Left CO central operculum', 0.0), ('115_Right Cun cuneus', 0.0), ('116_Left Cun cuneus', 0.0), ('117_Right Ent entorhinal area', 0.0), ('118_Left Ent entorhinal area', 0.0), ('119_Right FO frontal operculum', 0.0), ('120_Left FO frontal operculum', 0.0), ('121_Right FRP frontal pole', 0.0), ('122_Left FRP frontal pole', 0.0), ('123_Right FuG fusiform gyrus', 0.0), ('124_Left FuG fusiform gyrus', 0.0), ('125_Right GRe gyrus rectus', 0.0), ('126_Left GRe gyrus rectus', 0.0), ('129_Right IOG inferior occipital gyrus', 0.0), ('134_Left ITG inferior temporal gyrus', 0.0), ('135_Right LiG lingual gyrus', 0.0), ('136_Left LiG lingual gyrus', 0.0), ('137_Right LOrG lateral orbital gyrus', 0.0), ('138_Left LOrG lateral orbital gyrus', 0.0), ('139_Right MCgG middle cingulate gyrus', 0.0), ('140_Left MCgG middle cingulate gyrus', 0.0), ('141_Right MFC medial frontal cortex', 0.0), ('143_Right MFG middle frontal gyrus', 0.0), ('144_Left MFG middle frontal gyrus', 0.0), ('145_Right MOG middle occipital gyrus', 0.0), ('147_Right MOrG medial orbital gyrus', 0.0), ('148_Left MOrG medial orbital gyrus', 0.0), ('150_Left MPoG postcentral gyrus medial segment', 0.0), ('151_Right MPrG precentral gyrus medial segment', 0.0), ('152_Left MPrG precentral gyrus medial segment', 0.0), ('153_Right MSFG superior frontal gyrus medial segment', 0.0), ('154_Left MSFG superior frontal gyrus medial segment', 0.0), ('156_Left MTG middle temporal gyrus', 0.0), ('157_Right OCP occipital pole', 0.0), ('158_Left OCP occipital pole', 0.0), ('161_Right OFuG occipital fusiform gyrus', 0.0), ('162_Left OFuG occipital fusiform gyrus', 0.0), ('163_Right OpIFG opercular part of the inferior frontal gyrus', 0.0), ('164_Left OpIFG opercular part of the inferior frontal gyrus', 0.0), ('165_Right OrIFG orbital part of the inferior frontal gyrus', 0.0), ('167_Right PCgG posterior cingulate gyrus', 0.0), ('168_Left PCgG posterior cingulate gyrus', 0.0), ('169_Right PCu precuneus', 0.0), ('170_Left PCu precuneus', 0.0), ('171_Right PHG parahippocampal gyrus', 0.0), ('172_Left PHG parahippocampal gyrus', 0.0), ('173_Right PIns posterior insula', 0.0), ('174_Left PIns posterior insula', 0.0), ('175_Right PO parietal operculum', 0.0), ('176_Left PO parietal operculum', 0.0), ('177_Right PoG postcentral gyrus', 0.0), ('179_Right POrG posterior orbital gyrus', 0.0), ('180_Left POrG posterior orbital gyrus', 0.0), ('181_Right PP planum polare', 0.0), ('183_Right PrG precentral gyrus', 0.0), ('184_Left PrG precentral gyrus', 0.0), ('185_Right PT planum temporale', 0.0), ('186_Left PT planum temporale', 0.0), ('187_Right SCA subcallosal area', 0.0), ('188_Left SCA subcallosal area', 0.0), ('191_Right SFG superior frontal gyrus', 0.0), ('192_Left SFG superior frontal gyrus', 0.0), ('194_Left SMC supplementary motor cortex', 0.0), ('197_Right SOG superior occipital gyrus', 0.0), ('198_Left SOG superior occipital gyrus', 0.0), ('199_Right SPL superior parietal lobule', 0.0), ('200_Left SPL superior parietal lobule', 0.0), ('201_Right STG superior temporal gyrus', 0.0), ('202_Left STG superior temporal gyrus', 0.0), ('203_Right TMP temporal pole', 0.0), ('204_Left TMP temporal pole', 0.0), ('205_Right TrIFG triangular part of the inferior frontal gyrus', 0.0), ('207_Right TTG transverse temporal gyrus', 0.0), ('208_Left TTG transverse temporal gyrus', 0.0), ('24_Right Accumbens Area', 0.0), ('31_Left Accumbens Area', 0.0), ('32_Right Amygdala', 0.0), ('33_Left Amygdala', 0.0), ('36_Brain Stem', 0.0), ('38_Left Caudate', 0.0), ('39_Right Cerebellum Exterior', 0.0), ('41_Right Cerebellum White Matter', 0.0), ('49_Left Hippocampus', 0.0), ('56_Right Pallidum', 0.0), ('57_Left Pallidum', 0.0), ('58_Right Putamen', 0.0), ('59_Left Putamen', 0.0), ('61_Left Thalamus Proper', 0.0), ('62_Right Ventral DC', 0.0), ('63_Left Ventral DC', 0.0), ('66_Right Ventricular Lining', 0.0), ('67_Left Ventricular Lining', 0.0), ('73_Cerebellar Vermal Lobules VI-VII', 0.0), ('76_Left Basal Forebrain', 0.0), ('77_Right Basal Forebrain', 0.0), ('82_Right Insula White Matter', 0.0), ('83_Right Cingulate White Matter', 0.0), ('84_Right Frontal White Matter', 0.0), ('85_Right Occipital White Matter', 0.0), ('86_Right Parietal White Matter', 0.0), ('87_Corpus Callosum', 0.0), ('89_Left Temporal White Matter', 0.0), ('91_Left Cingulate White Matter', 0.0), ('92_Left Frontal White Matter', 0.0), ('93_Left Occipital White Matter', 0.0), ('94_Left Parietal White Matter', 0.0), ('96_Right Claustrum', 0.0), ('97_Left Claustrum', 0.0)]","[('74_Cerebellar Vermal Lobules VIII-X > 0.00', 0.10818698436654313), ('-0.00 < 35_Pons <= -0.00', 0.0788566520691509), ('40_Left Cerebellum Exterior > 0.00', 0.07057940660399482), ('195_Right SMG supramarginal gyrus <= -0.00', 0.051655967382548046), ('72_Cerebellar Vermal Lobules I-V > 0.00', -0.05138149789704431), ('196_Left SMG supramarginal gyrus <= -0.00', -0.051032802839836036), ('133_Right ITG inferior temporal gyrus <= -0.00', -0.045463140352536874), ('155_Right MTG middle temporal gyrus <= -0.00', -0.03860099025060451), ('-0.00 < 206_Left TrIFG triangular part of the inferior frontal gyrus <= 0.00', -0.03289145474203084), ('182_Left PP planum polare <= -0.00', 0.03255243935029778), ('-0.00 < 32_Right Amygdala <= 0.00', -0.032352515859257025), ('166_Left OrIFG orbital part of the inferior frontal gyrus > 0.00', -0.030778894824275732), ('-0.00 < 48_Right Hippocampus <= 0.00', -0.02745746979087107), ('-0.00 < 123_Right FuG fusiform gyrus <= 0.00', -0.02606035875672424), ('181_Right PP planum polare <= -0.00', -0.02436151455907743), ('-0.00 < 152_Left MPrG precentral gyrus medial segment <= 0.00', 0.01995067266487452), ('-0.00 < 116_Left Cun cuneus <= 0.00', 0.01943403741704326), ('121_Right FRP frontal pole <= -0.00', -0.018988782088898582), ('94_Left Parietal White Matter <= -0.00', -0.01835096838363503), ('90_Left Insula White Matter <= -0.00', 0.018051700573685582), ('-0.00 < 37_Right Caudate <= 0.00', 0.01780060418087159), ('-0.00 < 76_Left Basal Forebrain <= -0.00', -0.017156946214922454), ('36_Brain Stem <= -0.00', -0.016767319068065865), ('-0.00 < 171_Right PHG parahippocampal gyrus <= -0.00', 0.01580003791613199), ('170_Left PCu precuneus <= -0.00', 0.01500894842000386)]"
